TC ID,Test Type,Test Case Name,Description,Action,Expected Result,Test Repository Path,Status,Components,User Story,Priority,Scenario Type
1,Manual,TC01_Verify Exposure Amount Auto-Population with Turnover Exposure Base_Casualty_New Business_AC1,The objective of this test case is to validate that when a user creates a new business transaction for Casualty LOB with Turnover as exposure base, the exposure amount is automatically populated in the Claims tab of Risk Analysis screen,1. Navigate to Phoenix submission creation screen,1. User should be able to view the submission creation screen with all required fields,MM-Casualty/CAMS-4436 Exposure Amount Auto-Population,ToDo,Middle Market,CAMS-4436,High,Positive
30,Manual,TC30_Verify Exposure Amount Calculation Excludes Non-Turnover Revenue Items_Casualty_New Business_AC1,The objective of this test case is to validate that only Turnover and Revenue based exposures are included in the automatic calculation, excluding other exposure types,1. Navigate to Phoenix submission creation screen,1. User should be able to view the submission creation screen,MM-Casualty/CAMS-4436 Exclude Others,ToDo,Middle Market,CAMS-4436,High,Positive
30,,,,"2. Create a Domestic submission with Casualty LOB","2. User should be able to create submission successfully",,ToDo,,,
30,,,,"3. Navigate to Casualty screen with mix of exposure bases including Turnover (50,000) and other types (10,000)","3. Mixed exposure bases should be entered",,ToDo,,,
30,,,,"4. Navigate to Risk Analysis screen and click on Claims tab","4. User should be able to access Claims tab",,ToDo,,,
30,,,,"5. Verify Exposure Amount calculates only Turnover portion: 50,000","5. System should exclude non-Turnover/Revenue exposures from auto-calculation",,ToDo,,,
31,Manual,TC31_Verify Exposure Amount for Policy Change Out of Sequence Transaction_Casualty_Policy Change OOS_AC1,The objective of this test case is to validate that exposure amount is correctly handled for out-of-sequence policy change transactions,1. Navigate to Phoenix submission creation screen,1. User should be able to view the submission creation screen,MM-Casualty/CAMS-4436 Policy Change OOS,ToDo,Middle Market,CAMS-4436,High,Positive
31,,,,"2. Create an out-of-sequence Policy Change submission for existing Casualty policy","2. User should be able to create OOS policy change successfully",,ToDo,,,
31,,,,"3. Navigate to Casualty screen and modify exposure with Turnover: 155,000","3. OOS exposure values should be modified successfully",,ToDo,,,
31,,,,"4. Navigate to Risk Analysis screen and click on Claims tab","4. User should be able to access Claims tab",,ToDo,,,
31,,,,"5. Verify Exposure Amount field is automatically populated with 155,000","5. Exposure amount should be correctly calculated for OOS transaction",,ToDo,,,
32,Manual,TC32_Verify Exposure Amount Payload for Backend Submission_Casualty_New Business_Payload_AC1,The objective of this test case is to validate that the Exposure Amount value is correctly included in the API payload sent to the backend system,1. Navigate to Phoenix submission creation screen,1. User should be able to view the submission creation screen,MM-Casualty/CAMS-4436 Payload,ToDo,Middle Market,CAMS-4436,High,Positive
32,,,,"2. Create a Domestic submission with Casualty LOB with Turnover exposure: 165,000","2. User should be able to create submission successfully",,ToDo,,,
32,,,,"3. Navigate to Risk Analysis screen and Claims tab","3. User should be able to view auto-populated Exposure Amount",,ToDo,,,
32,,,,"4. Submit the Claims configuration for backend processing","4. System should submit Claims data including Exposure Amount",,ToDo,,,
32,,,,"5. Verify payload includes Exposure Amount value of 165,000","5. Backend should receive the correct exposure amount value in API payload",,ToDo,,,
33,Manual,TC33_Verify Exposure Amount Empty Field Validation Before Submission_Casualty_New Business_AC2,The objective of this test case is to validate that the system appropriately validates empty Exposure Amount fields before allowing submission,1. Navigate to Phoenix submission creation screen,1. User should be able to view the submission creation screen,MM-Casualty/CAMS-4436 Empty Validation,ToDo,Middle Market,CAMS-4436,High,Negative
33,,,,"2. Create a Domestic submission with Casualty LOB","2. User should be able to create submission successfully",,ToDo,,,
33,,,,"3. Navigate to Casualty screen and select NAICS without Turnover/Revenue base","3. NAICS codes should be selected",,ToDo,,,
33,,,,"4. Navigate to Risk Analysis and Claims tab","4. User should see blank Exposure Amount field",,ToDo,,,
33,,,,"5. Attempt to proceed to next step without entering Exposure Amount","5. System should validate that Exposure Amount is required",,ToDo,,,
33,,,,"6. Verify validation error message is displayed","6. User should see error message indicating Exposure Amount is required",,ToDo,,,
34,Manual,TC34_Verify Exposure Amount Auto-Population Respects LOB Specific Rules_Casualty_New Business_AC1,The objective of this test case is to validate that exposure amount auto-population respects Casualty LOB specific business rules and calculations,1. Navigate to Phoenix submission creation screen,1. User should be able to view the submission creation screen,MM-Casualty/CAMS-4436 LOB Rules,ToDo,Middle Market,CAMS-4436,High,Positive
34,,,,"2. Create a Domestic submission with Casualty LOB","2. User should be able to create submission successfully",,ToDo,,,
34,,,,"3. Navigate to Casualty screen and enter exposure specific to Casualty rules","3. System should apply Casualty LOB specific calculations",,ToDo,,,
34,,,,"4. Navigate to Risk Analysis and Claims tab","4. User should see Claims tab",,ToDo,,,
34,,,,"5. Verify Exposure Amount is calculated per Casualty LOB business rules","5. Auto-population should follow Casualty specific calculation logic",,ToDo,,,
35,Manual,TC35_Verify Exposure Amount for Zero Exposure Values_Casualty_New Business_AC2,The objective of this test case is to validate that the system appropriately handles zero or null exposure values in the calculation,1. Navigate to Phoenix submission creation screen,1. User should be able to view the submission creation screen,MM-Casualty/CAMS-4436 Zero Values,ToDo,Middle Market,CAMS-4436,Medium,Negative
35,,,,"2. Create a Domestic submission with Casualty LOB","2. User should be able to create submission successfully",,ToDo,,,
35,,,,"3. Navigate to Casualty screen and enter zero or null Turnover exposure value: 0","3. Zero exposure value should be accepted",,ToDo,,,
35,,,,"4. Navigate to Risk Analysis and Claims tab","4. User should be able to access Claims tab",,ToDo,,,
35,,,,"5. Verify Exposure Amount field displays zero value","5. System should correctly handle zero exposure and display it appropriately",,ToDo,,,
36,Manual,TC36_Verify Exposure Amount Calculation for High Volume NAICS Selection_Casualty_New Business_AC1,The objective of this test case is to validate that exposure amount is correctly calculated when a high number of NAICS codes with varying exposure values are selected,1. Navigate to Phoenix submission creation screen,1. User should be able to view the submission creation screen,MM-Casualty/CAMS-4436 High Volume,ToDo,Middle Market,CAMS-4436,Medium,Positive
36,,,,"2. Create a Domestic submission with Casualty LOB","2. User should be able to create submission successfully",,ToDo,,,
36,,,,"3. Navigate to Casualty screen and select 10+ NAICS codes with varying Turnover exposures","3. System should handle large number of NAICS selections",,ToDo,,,
36,,,,"4. Verify all exposure values are entered correctly (total ~500,000)","4. All individual exposures should be saved",,ToDo,,,
36,,,,"5. Navigate to Risk Analysis and Claims tab","5. User should access Claims tab",,ToDo,,,
36,,,,"6. Verify Exposure Amount accurately sums all 10+ NAICS exposures","6. System should correctly aggregate large number of exposure values",,ToDo,,,
37,Manual,TC37_Verify Exposure Amount Consistency Between Casualty Screen and Claims Tab_Casualty_New Business_AC1,The objective of this test case is to validate that the exposure values shown on the Casualty screen match the auto-calculated Exposure Amount in the Claims tab,1. Navigate to Phoenix submission creation screen,1. User should be able to view the submission creation screen,MM-Casualty/CAMS-4436 Consistency,ToDo,Middle Market,CAMS-4436,High,Positive
37,,,,"2. Create a Domestic submission with Casualty LOB","2. User should be able to create submission successfully",,ToDo,,,
37,,,,"3. Navigate to Casualty screen and note the Turnover exposure values for NAICS codes","3. User should record the exposure values: NAICS1=40,000 NAICS2=50,000 NAICS3=30,000",,ToDo,,,
37,,,,"4. Navigate to Risk Analysis and Claims tab","4. User should access Claims tab",,ToDo,,,
37,,,,"5. Verify Exposure Amount in Claims tab equals sum from Casualty screen (120,000)","5. Claims tab should display 120,000 matching the Casualty screen sum",,ToDo,,,
37,,,,"6. Return to Casualty screen and verify values are still 40,000+50,000+30,000","6. Casualty screen values should remain unchanged confirming calculation accuracy",,ToDo,,,
38,Manual,TC38_Verify Exposure Amount UI Responsiveness_Casualty_New Business_UI Validation_AC1,The objective of this test case is to validate that the Exposure Amount field UI updates responsively when casualty exposure values are modified,1. Navigate to Phoenix submission creation screen,1. User should be able to view the submission creation screen,MM-Casualty/CAMS-4436 Responsiveness,ToDo,Middle Market,CAMS-4436,Medium,Positive
38,,,,"2. Create a Domestic submission with Casualty LOB","2. User should be able to create submission successfully",,ToDo,,,
38,,,,"3. Navigate to Casualty screen and enter initial Turnover exposure: 100,000","3. Initial exposure should be entered",,ToDo,,,
38,,,,"4. Open Claims tab in Risk Analysis to view auto-populated value","4. Exposure Amount should display 100,000",,ToDo,,,
38,,,,"5. Return to Casualty and modify Turnover exposure to 150,000","5. Exposure value should be updated",,ToDo,,,
38,,,,"6. Navigate back to Claims tab and verify Exposure Amount immediately updates to 150,000","6. UI should responsively update the Exposure Amount field without requiring page refresh",,ToDo,,,
