TC ID,Test Type,Test Case Name,Description,Action,Expected Result,Test Repository Path,Status,Components,User Story,Priority,Scenario Type
1,Manual,TC01_Verify Per Day Limit Field Not Mandatory for AB-SEF20 U_Fleet_New Business_AC1,The objective of this test case is to validate that the Per Day Limit field is not mandatory for the AB-SEF20 U form when creating a new business submission in Fleet LOB,1. Navigate to Phoenix submission creation screen,1. User should be able to view the submission creation screen with all required fields,Commercial Auto/CAMS-2275 Per Day Limit Non-Mandatory,ToDo,Commercial Auto,CAMS-2275,High,Positive
33,Manual,TC33_Verify Per Day Limit Field Behavior with Optional User Input_Fleet_New Business,The objective of this test case is to validate that user can optionally provide Per Day Limit value even though field is non-mandatory,1. Navigate to Phoenix submission creation screen,1. User should be able to view the submission creation screen,Commercial Auto/CAMS-2275 Optional Input,ToDo,Commercial Auto,CAMS-2275,Medium,Positive
33,,,,2. Create a Domestic submission with Fleet LOB,2. Submission should be created successfully,,,,,
33,,,,3. Configure Fleet and select a 20-series form,3. Form should be selected,,,,,
33,,,,4. Enter a valid Per Day Limit value (optional input),4. System should accept the optional value,,,,,
33,,,,5. Complete pricing and quote generation,5. Quote should be generated with the provided Per Day Limit value,,,,,
33,,,,6. Verify provided value appears in quote document,6. Quote document should reflect the optionally provided Per Day Limit value,,,,,
34,Manual,TC34_Verify Per Day Limit Field Behavior with Optional User Input_IRCA_Policy Change,The objective of this test case is to validate that user can optionally provide Per Day Limit value in IRCA during policy change,1. Load existing IRCA policy with 20-series form,1. Policy should be loaded successfully,,,,,
34,,,,2. Initiate policy change transaction,2. Policy change should be initiated,,,,,
34,,,,3. Optionally enter a Per Day Limit value,3. System should accept the optional value,,,,,
34,,,,4. Complete pricing and quote generation,4. Quote should be generated with the provided value,,,,,
34,,,,5. Verify provided value appears in quote and binder documents,5. Documents should reflect the optionally provided Per Day Limit value,,,,,
34,,,,6. Bind and issue the policy change,6. Policy change should be issued successfully,,,,,
35,Manual,TC35_Verify Per Day Limit Non-Mandatory Across Jurisdictions_Fleet_New Business,The objective of this test case is to validate that Per Day Limit non-mandatory behavior is consistent across all Fleet LOB jurisdictions,1. Navigate to Phoenix submission creation screen,1. User should be able to view the submission creation screen,Commercial Auto/CAMS-2275 Fleet Jurisdictions,ToDo,Commercial Auto,CAMS-2275,Medium,Positive
35,,,,2. Create a Domestic submission with Fleet LOB,2. Submission should be created successfully,,,,,
35,,,,3. Configure Fleet with vehicles from multiple regions,3. Fleet should be configured with multi-regional vehicles,,,,,
35,,,,4. Select 20-series form applicable to Fleet,4. Form should be selectable,,,,,
35,,,,5. Leave Per Day Limit blank for all regions,5. System should not enforce Per Day Limit for any region,,,,,
35,,,,6. Complete pricing and quote generation,6. Quote should be generated successfully with blank Per Day Limit,,,,,
36,Manual,TC36_Negative - Per Day Limit Validation Should Not Block Quote Generation_IRCA_Renewal,The objective of this test case is to validate that lack of Per Day Limit data does not prevent quote document generation,1. Load existing IRCA policy for renewal,1. Policy should be loaded successfully,,,,,
36,,,,2. Initiate renewal transaction,2. Renewal should be initiated,,,,,
36,,,,3. Select 20-series form and leave Per Day Limit blank,3. Form should be selected without Per Day Limit,,,,,
36,,,,4. Attempt to generate quote document,4. Quote document generation should proceed without validation errors,,,,,
36,,,,5. Verify quote is generated successfully,5. Quote document should be created with blank Per Day Limit field,,,,,
36,,,,6. Verify binding process is not blocked,6. User should be able to proceed to bind without Per Day Limit,,,,,
